product,img,score,title,pros,cons,body
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg,klantbeoordeling: 4 van de 5 sterren,Toppie,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],Goede keus
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg,klantbeoordeling: 5 van de 5 sterren,Goeie wandelschoenen,"['Voldoet aan verwachting', 'Goede kwaliteit']",[],"Goeie wandelschoenen, zitten perfect. Reeds een aantal wandelingen mee gedaan intussen, enkel positieve ervaringen."
Panama Jack - Heren Veterschoenen Panama C44 Napa Grass Castano/Chestnut - Bruin - Maat 40,https://media.s-bol.com/YvwEX9jLJV2p/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Klassiek stevig goede voet omvoor,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",['zat helaas geen schoensmeer en veters bij de doos'],Lopen erg lekker
Mountain Peak heren wandelschoenen categorie B - Bruin - Maat 44 - Uitneembare zool,https://media.s-bol.com/M7pYr7gZ9KAA/k87JgjE/550x457.jpg,klantbeoordeling: 5 van de 5 sterren,Heerlijke schoenen.,[],[],Prijs kwaliteit verhouding is perfect.
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 41,https://media.s-bol.com/gkG2vrkEzjPl/550x301.jpg,klantbeoordeling: 4 van de 5 sterren,Fijne wandelschoen,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],loopt erg lekker
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 41,https://media.s-bol.com/gkG2vrkEzjPl/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,Fijne wandelschoenen vanaf het eerste moment,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],"Hele fijne wandelschoenen, ik kon er gelijk een hele dag op wandelen zonder ze in te lopen. Ook echt waterdicht en hele goede grip in rotsachtige gebieden, echt een aanrader!"
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 41,https://media.s-bol.com/gkG2vrkEzjPl/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,De wandelschoenen beantwoorden aan mijn verwachtingen,[],[],De levering was punctueel en correct. De prijs van de schoenen was interessant en de schoenen beantwoorden aan mijn verwachtingen.
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 41,https://media.s-bol.com/gkG2vrkEzjPl/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,Wandelschoenen,[],[],"Heerlijk om te wandelen, licht gewicht en waterdicht. Top"
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 41,https://media.s-bol.com/gkG2vrkEzjPl/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,Geweldig!,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],"Loopt heerlijk,zit goed  en comfortabel. een aanrader."
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 41,https://media.s-bol.com/gkG2vrkEzjPl/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,Hele goede wandelschoenen.,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],Goede kwaliteit wandelschoenen .Lopen heel prettig.
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Heel tevreden,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Heel aangenaam om het dragen ,en mooie wandelingen te doen in de bergen van Spanje"
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Een lichte maar stevige wandelschoen.,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Dit is een stevige smalle wandelschoen waarin mijn voet en enkel goed gesteund worden.  Het eerste kwartier had ik wat last van de stevige tong aan mijn scheenbeen maar door het gebruik ging dit snel over.  Ik heb er de eerste keer al een wandeling van 15 km mee kunnen doen zonder pijn of blaren.Het is ook best een lichte schoen, hij ziet er veel robuuster uit.  Ik ben blij met deze aankoop."
Travelin' Aborg - Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 44,https://media.s-bol.com/7DEgxP2XjAgQ/g5R03xr/550x396.jpg,klantbeoordeling: 2 van de 5 sterren,Tegenvaller,['Stevig'],[],Mooie schoenen en sterk.Ik heb deze achoenen gekocht om de voeten droog te houden. Helaas worden je voeten gauw zeiknat. Ook laten de zeikanten binnen een paar maand los.Erg jammer!
Regatta Holcombe Iep Mid Wandelschoenen Vrouwen - Bruin - Maat 41,https://media.s-bol.com/JL2zQ4714gK/550x437.jpg,klantbeoordeling: 4 van de 5 sterren,Valt klein,[],[],"Mooie stevige schoen, lijkt lekker te zitten maar valt helaas klein. Moet dus weer retour."
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Fantastisch,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],Schoenen lopen heerlijk. Ook in het bos en in bergachtig gebied.In een woord Top
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 4 van de 5 sterren,Prettig wandelen,"['voldoet aan verwachting', 'Goede kwaliteit']",[],Lopen heerlijk met een fijne zool en leest
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Fijn,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],Heerlijke soepele wndelschoenen die ook warm zitten
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Zeer goed,['voldoet aan verwachting'],[],Comfortabel
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg,klantbeoordeling: 5 van de 5 sterren,Prima schoen met goede pasvorm,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],Lang gezocht naar schoenen met een brede pasvorm en heb die met deze gevonden. Vooral de teenruimte is een verademing.
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg,klantbeoordeling: 5 van de 5 sterren,Ze zitten als gegoten,"['Voldoet aan verwachting', 'Voldoet aan verwachting', 'Goede kwaliteit']",[],Hele fijne wandelschoenen met brede pasvorm. Ik heb ze niet in hoeven lopen ze zaten meteen goed. Het herenmodel heeft een bredere pasvorm daarom heb ik hier voor gekozen.Helaas liet bij de vierde wandeling er een haakje los waar de veter om heen moet. Ik heb dit gemeld en kreeg heel snel antwoord. Ik krijg een paar nieuwe schoenen. Nu wist ik niet wat ik moest verwachten maar dit is boven verwachting. Dit is topservice !Dank jullie wel ToExplore.
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg,klantbeoordeling: 5 van de 5 sterren,prima wandelschoenen,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],"fijne pasvorm, mooi materiaal"
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg,klantbeoordeling: 5 van de 5 sterren,Heel goed,"['voldoet aan verwachting', 'Goede kwaliteit']",[],Perfecte pasvorm en lopen lekker
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg,klantbeoordeling: 4 van de 5 sterren,Toppie,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],Goede keus
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42,https://media.s-bol.com/7AwAgMojLq18/550x352.jpg,klantbeoordeling: 5 van de 5 sterren,Goeie wandelschoenen,"['Voldoet aan verwachting', 'Goede kwaliteit']",[],"Goeie wandelschoenen, zitten perfect. Reeds een aantal wandelingen mee gedaan intussen, enkel positieve ervaringen."
GRI Travel Low,https://media.s-bol.com/DZw1O85NlklB/4YQvL6/550x277.jpg,klantbeoordeling: 5 van de 5 sterren,Een goede aankoop,"['voldoet aan verwachting', 'Goede kwaliteit']",[],Echt aan te bevelen.Loopt prettig en je kunt er gemakkelijk lange afstanden mee lopen.
Geweo Wandelschoenen Dames Waterdicht - Outdoorschoenen Heren Waterproof- Outdoor Antislip Outdoorschoenen Unisex - Extra Comfort - Groente - Maat 40,https://media.s-bol.com/mXOPpLAgMo90/voZB90/550x557.jpg,klantbeoordeling: 4 van de 5 sterren,Goedkope behandeling.,[],['Voldoet niet aan verwachting'],De manier van afleveren slaat nergens op. Schoenen in een plastic zak zonder afleveringsbewijs  . Verpakking en aflevering  mag zeker beter.
Geweo Wandelschoenen Dames Waterdicht - Outdoorschoenen Heren Waterproof- Outdoor Antislip Outdoorschoenen Unisex - Extra Comfort - Groente - Maat 40,https://media.s-bol.com/mXOPpLAgMo90/voZB90/550x557.jpg,klantbeoordeling: 5 van de 5 sterren,goed,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],goed！！
Geweo Wandelschoenen Dames Waterdicht - Outdoorschoenen Heren Waterproof- Outdoor Antislip Outdoorschoenen Unisex - Extra Comfort - Groente - Maat 40,https://media.s-bol.com/mXOPpLAgMo90/voZB90/550x557.jpg,klantbeoordeling: 5 van de 5 sterren,Happy,['Voldoet aan verwachting'],[],Super goede service en bezorging!
Keen Targhee III Heren Wandelsandalen Bison/Mulch | Bruin | Leer | Maat 47 | K1022423,https://media.s-bol.com/O6kN4Y2y7LPQ/x69wY5P/550x260.jpg,klantbeoordeling: 4 van de 5 sterren,sandaal,['Goede kwaliteit'],[],zit lekker loopt lekker
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Lichtgrijs - Maat 42,https://media.s-bol.com/L02yYpxBnq4X/gZrpVvY/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,Wandelshoe,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],Zit goed aan de voet
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Lichtgrijs - Maat 42,https://media.s-bol.com/L02yYpxBnq4X/gZrpVvY/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,Wandelschoenen met goede steun en pasvorm,"['Goede kwaliteit', 'Handig in gebruik']",[],Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Heel tevreden,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Heel aangenaam om het dragen ,en mooie wandelingen te doen in de bergen van Spanje"
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Een lichte maar stevige wandelschoen.,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Dit is een stevige smalle wandelschoen waarin mijn voet en enkel goed gesteund worden.  Het eerste kwartier had ik wat last van de stevige tong aan mijn scheenbeen maar door het gebruik ging dit snel over.  Ik heb er de eerste keer al een wandeling van 15 km mee kunnen doen zonder pijn of blaren.Het is ook best een lichte schoen, hij ziet er veel robuuster uit.  Ik ben blij met deze aankoop."
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 4 van de 5 sterren,Fijne wandelschoen,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],loopt erg lekker
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Fijne wandelschoenen vanaf het eerste moment,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],"Hele fijne wandelschoenen, ik kon er gelijk een hele dag op wandelen zonder ze in te lopen. Ook echt waterdicht en hele goede grip in rotsachtige gebieden, echt een aanrader!"
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,De wandelschoenen beantwoorden aan mijn verwachtingen,[],[],De levering was punctueel en correct. De prijs van de schoenen was interessant en de schoenen beantwoorden aan mijn verwachtingen.
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Wandelschoenen,[],[],"Heerlijk om te wandelen, licht gewicht en waterdicht. Top"
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Geweldig!,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],"Loopt heerlijk,zit goed  en comfortabel. een aanrader."
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Hele goede wandelschoenen.,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],Goede kwaliteit wandelschoenen .Lopen heel prettig.
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Fantastisch,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],Schoenen lopen heerlijk. Ook in het bos en in bergachtig gebied.In een woord Top
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 4 van de 5 sterren,Prettig wandelen,"['voldoet aan verwachting', 'Goede kwaliteit']",[],Lopen heerlijk met een fijne zool en leest
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Fijn,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],Heerlijke soepele wndelschoenen die ook warm zitten
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Zeer goed,['voldoet aan verwachting'],[],Comfortabel
Hanwag Tatra II Wide GTX Erde Wandelschoenen Heren,https://media.s-bol.com/xZ5AKYl8ZvE/550x459.jpg,klantbeoordeling: 5 van de 5 sterren,Zeer goed,"['voldoet aan verwachting', 'Goede kwaliteit']",[],Twee pluspunten: voldoet aan verwachting en goede kwaliteit.
Timberland White Ledge Mid WP Dames Veterschoenen - Dark Brown - Maat 41,https://media.s-bol.com/xjGzAKLvWGQB/j2oyMB/550x342.jpg,klantbeoordeling: 1 van de 5 sterren,Schoenen al na 2 maanden kapot. Bol.com lost het netjes op.,[],[],"Had deze schoenen al maar die waren na 10 jaar echt helemaal op. Dus besteld en ontvangen. In de schoen zat een hard randje waardoor ik al snel een blaar kreeg op een teen. Maar vervelender, na 2 maanden zit er een gat in de binnenbekleding op de hak. Gelukkig werd dit door Bol.col netjes opgelost maar als schoenen al na 2 maanden kapot zijn ga ik ze niet meer bestellen. Timberland was een betrouwbaar merk."
Hanwag Gritstone ll GTX heren wandelschoen - Blauw - Maat 43,https://media.s-bol.com/qA6w3j927Mvy/wj4oo8z/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,Uitstekende wandelschoenen en onverslijtbaar,['Goede kwaliteit'],[],Uitstekende schoenen
Hanwag Gritstone ll GTX heren wandelschoen - Blauw - Maat 43,https://media.s-bol.com/qA6w3j927Mvy/wj4oo8z/550x301.jpg,klantbeoordeling: 5 van de 5 sterren,hanwag wandelschoen,['Goede kwaliteit'],[],"mooie schoen ,goede pasvorm"
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Heel tevreden,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Heel aangenaam om het dragen ,en mooie wandelingen te doen in de bergen van Spanje"
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Een lichte maar stevige wandelschoen.,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Dit is een stevige smalle wandelschoen waarin mijn voet en enkel goed gesteund worden.  Het eerste kwartier had ik wat last van de stevige tong aan mijn scheenbeen maar door het gebruik ging dit snel over.  Ik heb er de eerste keer al een wandeling van 15 km mee kunnen doen zonder pijn of blaren.Het is ook best een lichte schoen, hij ziet er veel robuuster uit.  Ik ben blij met deze aankoop."
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 39,https://media.s-bol.com/4WAz2D4kXJAg/mwD1LrO/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Heel tevreden,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Heel aangenaam om het dragen ,en mooie wandelingen te doen in de bergen van Spanje"
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 39,https://media.s-bol.com/4WAz2D4kXJAg/mwD1LrO/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Een lichte maar stevige wandelschoen.,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Dit is een stevige smalle wandelschoen waarin mijn voet en enkel goed gesteund worden.  Het eerste kwartier had ik wat last van de stevige tong aan mijn scheenbeen maar door het gebruik ging dit snel over.  Ik heb er de eerste keer al een wandeling van 15 km mee kunnen doen zonder pijn of blaren.Het is ook best een lichte schoen, hij ziet er veel robuuster uit.  Ik ben blij met deze aankoop."
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Fantastisch,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],Schoenen lopen heerlijk. Ook in het bos en in bergachtig gebied.In een woord Top
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 4 van de 5 sterren,Prettig wandelen,"['voldoet aan verwachting', 'Goede kwaliteit']",[],Lopen heerlijk met een fijne zool en leest
